ticker,price,previous_close,gap_percent,avg_daily_volume,premarket_volume,dollar_volume,atr,atr_percent,market_cap,fetch_time,pm_vol_ratio_score,atr_percent_score,dollar_vol_score,pm_vol_abs_score,price_atr_bonus,gap_magnitude_score,interest_score,rank,scan_time,ticker_list
PNR,102.08,103.34,-1.2192761757306028,1380112.0,576939.0,141144054.23999998,1.9174008099037154,1.8748418988009343,,2025-07-29 16:18:49.258731+00:00,41.803781142400034,1.8748418988009343,100.0,96.0188441700471,0.0,0.0,46.79,293,2025-07-29 16:18:49.258731+00:00,sp500
KMB,128.19,126.86,1.0483998108150703,1423445.3,598506.0,181781082.0365,1.6841927541319723,1.3188150457162775,,2025-07-29 16:18:49.258731+00:00,42.04629429736429,1.3188150457162775,100.0,96.28448723633916,0.0,0.0,46.78,294,2025-07-29 16:18:49.258731+00:00,sp500
TXT,78.225,78.56,-0.42642566191447046,1377790.8,400605.0,107750129.514,2.3571776817602026,3.0141009932359855,,2025-07-29 16:18:49.258731+00:00,29.075894540738695,3.0141009932359855,100.0,93.37862415948473,100.0,0.0,46.72,295,2025-07-29 16:18:49.258731+00:00,sp500
TEL,208.73,209.34,-0.29139199388555154,1575848.7,458244.0,332425283.265,4.881926062167943,2.3142574364389397,,2025-07-29 16:18:49.258731+00:00,29.07918761490237,2.3142574364389397,100.0,94.35162891648085,100.0,0.0,46.65,296,2025-07-29 16:18:49.258731+00:00,sp500
A,119.43,119.54,-0.09201940772962977,1305354.25,377828.0,156472813.94750002,2.9480138302801056,2.459342479586306,,2025-07-29 16:18:49.258731+00:00,28.944480013758717,2.459342479586306,100.0,92.95492148056032,100.0,0.0,46.49,297,2025-07-29 16:18:49.258731+00:00,sp500
AOS,71.23,71.03,0.2815711671124917,1201133.3,346046.0,85250435.9675,2.071105743667281,2.918077835388913,,2025-07-29 16:18:49.258731+00:00,28.809958062106844,2.918077835388913,100.0,92.318918142424,100.0,0.0,46.49,298,2025-07-29 16:18:49.258731+00:00,sp500
PPG,112.33,113.97,-1.4389751689040982,1100938.55,454649.0,123910633.80250001,2.098355163821041,1.8643759785171399,,2025-07-29 16:18:49.258731+00:00,41.2964919795024,1.8643759785171399,100.0,94.29461992372174,0.0,0.0,46.41,299,2025-07-29 16:18:49.258731+00:00,sp500
AMGN,303.8827,301.29,0.8605330412559259,1170964.95,478543.0,353736801.74549997,5.579385692793868,1.8469282971279648,,2025-07-29 16:18:49.258731+00:00,40.86740597999966,1.8469282971279648,100.0,94.66536459002751,0.0,0.0,46.28,300,2025-07-29 16:18:49.258731+00:00,sp500
ZBH,95.66,95.98,-0.33340279224839275,1110599.9,452316.0,106728650.38999999,1.8888722989347477,1.9655278865085823,,2025-07-29 16:18:49.258731+00:00,40.727178167403046,1.9655278865085823,100.0,94.25738184482745,0.0,0.0,46.21,301,2025-07-29 16:18:49.258731+00:00,sp500
PAYX,146.15,146.26,-0.07520853274988734,1237460.65,504562.0,180632131.08049998,2.0109430097290923,1.377641302821876,,2025-07-29 16:18:49.258731+00:00,40.773983398987276,1.377641302821876,100.0,95.04859000324431,0.0,0.0,46.16,302,2025-07-29 16:18:49.258731+00:00,sp500
VZ,42.765,42.36,0.9560906515580763,14016963.0,5504339.0,598173896.025,0.6295703076962965,1.4752672705244207,,2025-07-29 16:18:49.258731+00:00,39.269126985638756,1.4752672705244207,100.0,100.0,0.0,0.0,46.08,303,2025-07-29 16:18:49.258731+00:00,sp500
HSIC,70.37,70.46,-0.12773204655121942,1209109.9,335222.0,85085063.663,1.4112082166333577,2.005411704751112,,2025-07-29 16:18:49.258731+00:00,27.72469235426821,2.005411704751112,100.0,92.08889680630506,100.0,0.0,45.8,304,2025-07-29 16:18:49.258731+00:00,sp500
LEN,115.53,116.14,-0.5252281728947816,1945989.05,515222.0,225754189.69050002,3.190648233515217,2.7503217252954197,,2025-07-29 16:18:49.258731+00:00,26.476099647117746,2.7503217252954197,100.0,95.19992070109184,100.0,0.0,45.8,305,2025-07-29 16:18:49.258731+00:00,sp500
MCD,301.28,299.22,0.6884566539669625,2368954.4,917789.0,711337782.4599999,4.06081216613667,1.3523643880232021,,2025-07-29 16:18:49.258731+00:00,38.74236667451261,1.3523643880232021,100.0,99.37905535708728,0.0,0.0,45.77,306,2025-07-29 16:18:49.258731+00:00,sp500
AXP,309.43,310.74,-0.42157430649417593,1744424.3,679474.0,545734420.1335001,5.515758586339658,1.7630962893252753,,2025-07-29 16:18:49.258731+00:00,38.95118865289827,1.7630962893252753,100.0,97.2028913719468,0.0,0.0,45.74,307,2025-07-29 16:18:49.258731+00:00,sp500
AEP,109.18,107.95,1.1394163964798554,1840063.95,718329.0,199278925.785,1.5310451805593732,1.4137074612736595,,2025-07-29 16:18:49.258731+00:00,39.03826277342154,1.4137074612736595,100.0,97.60540007474656,0.0,0.0,45.73,308,2025-07-29 16:18:49.258731+00:00,sp500
IFF,74.56,75.23,-0.8906021533962537,1030764.65,409772.0,77152734.0525,1.3833421065189262,1.848152446919073,,2025-07-29 16:18:49.258731+00:00,39.75417666874781,1.848152446919073,100.0,93.5423889880671,0.0,0.0,45.72,309,2025-07-29 16:18:49.258731+00:00,sp500
MS,142.61,142.56,0.03507295173962638,3759608.05,1446707.0,540594041.5094999,1.737612812013521,1.2084378691240845,,2025-07-29 16:18:49.258731+00:00,38.48026126021302,1.2084378691240845,100.0,100.0,0.0,0.0,45.69,310,2025-07-29 16:18:49.258731+00:00,sp500
TAP,50.47,49.92,1.101762820512815,1336001.8,517635.0,66953730.207,0.8799557756890057,1.7558730433782415,,2025-07-29 16:18:49.258731+00:00,38.74508252908042,1.7558730433782415,100.0,95.23374120939,0.0,0.0,45.46,311,2025-07-29 16:18:49.258731+00:00,sp500
BWA,35.25,35.77,-1.4537321778026364,1107090.95,431668.0,39467792.3675,0.6653207759008932,1.866257435907134,,2025-07-29 16:18:49.258731+00:00,38.99119580012826,1.866257435907134,100.0,93.91918102048339,0.0,0.0,45.45,312,2025-07-29 16:18:49.258731+00:00,sp500
GIS,50.23,49.85,0.7622868605817361,3624153.4,1349100.0,181497602.27199998,0.905676997084482,1.8084604574370648,,2025-07-29 16:18:49.258731+00:00,37.225245487677206,1.8084604574370648,100.0,100.0,0.0,0.0,45.34,313,2025-07-29 16:18:49.258731+00:00,sp500
HON,223.045,225.08,-0.9041229784965457,2572416.35,954788.0,575333778.75925,4.349585027050197,1.9447743296819642,,2025-07-29 16:18:49.258731+00:00,37.11638669999901,1.9447743296819642,100.0,99.66512344855411,0.0,0.0,45.3,314,2025-07-29 16:18:49.258731+00:00,sp500
BSX,106.855,105.84,0.9589947089947095,5490162.0,2010639.0,586129695.12,2.086946382043865,1.9548017816072172,,2025-07-29 16:18:49.258731+00:00,36.622580535874896,1.9548017816072172,100.0,100.0,0.0,0.0,45.14,315,2025-07-29 16:18:49.258731+00:00,sp500
AMAT,189.02,190.27,-0.6569611604561938,3866351.75,1409599.0,737390605.76,3.5285448219377464,1.8501178806301102,,2025-07-29 16:18:49.258731+00:00,36.458115845253865,1.8501178806301102,100.0,100.0,0.0,0.0,45.05,316,2025-07-29 16:18:49.258731+00:00,sp500
ZION,54.815,55.36,-0.9844653179190782,1158381.95,300410.0,63780510.167,1.1670481946419953,2.1195935245949786,,2025-07-29 16:18:49.258731+00:00,25.93358779459573,2.1195935245949786,100.0,91.29526384946787,100.0,0.0,45.03,317,2025-07-29 16:18:49.258731+00:00,sp500
DAL,54.85,55.61,-1.3666606725409065,8442887.45,1994087.0,470522117.5884999,1.281710672522799,2.2998576574964993,,2025-07-29 16:18:49.258731+00:00,23.61854296660084,2.2998576574964993,100.0,100.0,100.0,0.0,45.02,318,2025-07-29 16:18:49.258731+00:00,sp500
OMC,74.22,74.63,-0.5493769261690964,3171335.45,753653.0,237422028.46425,1.8107670503158184,2.4187097446280883,,2025-07-29 16:18:49.258731+00:00,23.76453112205459,2.4187097446280883,100.0,97.95286680829062,100.0,0.0,44.91,319,2025-07-29 16:18:49.258731+00:00,sp500
D,58.33,58.0,0.5689655172413763,2594350.7,945724.0,151172815.289,0.8447884858273255,1.4497828828339203,,2025-07-29 16:18:49.258731+00:00,36.45320580598452,1.4497828828339203,100.0,99.59608116087128,0.0,0.0,44.9,320,2025-07-29 16:18:49.258731+00:00,sp500
WFC,82.405,83.07,-0.8005296737691009,13805329.7,4988510.0,1148189271.149,1.4812373616174461,1.7809755460111172,,2025-07-29 16:18:49.258731+00:00,36.134667613190004,1.7809755460111172,100.0,100.0,0.0,0.0,44.9,321,2025-07-29 16:18:49.258731+00:00,sp500
EOG,121.08,121.65,-0.4685573366214611,1942992.65,711552.0,237190827.74875,1.896313684382298,1.5534005196660234,,2025-07-29 16:18:49.258731+00:00,36.6214457887939,1.5534005196660234,100.0,97.53678756723664,0.0,0.0,44.79,322,2025-07-29 16:18:49.258731+00:00,sp500
FAST,46.495,46.8,-0.6517094017094012,5042912.05,1794332.0,235176203.45174998,0.7781021569867128,1.668493957299695,,2025-07-29 16:18:49.258731+00:00,35.5812669784713,1.668493957299695,100.0,100.0,0.0,0.0,44.65,323,2025-07-29 16:18:49.258731+00:00,sp500
TRGP,167.39,167.32,0.04183600286875041,819247.1,307555.0,138530588.3745,3.0638378769136665,1.8119032951380387,,2025-07-29 16:18:49.258731+00:00,37.54117652659375,1.8119032951380387,100.0,91.46540339896873,0.0,0.0,44.62,324,2025-07-29 16:18:49.258731+00:00,sp500
TROW,104.795,106.0,-1.1367924528301872,1174365.9,434116.0,124173927.16829999,1.848799172143939,1.7484883930354929,,2025-07-29 16:18:49.258731+00:00,36.96599160449056,1.7484883930354929,100.0,93.9601132186981,0.0,0.0,44.62,325,2025-07-29 16:18:49.258731+00:00,sp500
SPG,167.315,165.28,1.231243949661179,835686.8,313416.0,139668334.884,2.3200558825753497,1.3881744047001434,,2025-07-29 16:18:49.258731+00:00,37.50400269574678,1.3881744047001434,100.0,91.60204248778486,0.0,0.0,44.51,326,2025-07-29 16:18:49.258731+00:00,sp500
DLTR,113.68,115.43,-1.5160703456640388,2248177.1,798111.0,258293067.01900002,2.1181731776332717,1.8436532140597717,,2025-07-29 16:18:49.258731+00:00,35.50036160407469,1.8436532140597717,100.0,98.3677306780863,0.0,0.0,44.5,327,2025-07-29 16:18:49.258731+00:00,sp500
LIN,471.46,467.46,0.8556881872245754,981317.85,366094.0,461101631.358,5.659010995215201,1.2043523868254025,,2025-07-29 16:18:49.258731+00:00,37.306363070843965,1.2043523868254025,100.0,92.72656329128154,0.0,0.0,44.5,328,2025-07-29 16:18:49.258731+00:00,sp500
CTAS,222.415,220.38,0.9234050276794612,983042.5,360643.0,217232731.64999998,3.275155840986167,1.4821050959300242,,2025-07-29 16:18:49.258731+00:00,36.68640979408316,1.4821050959300242,100.0,92.6179785211685,0.0,0.0,44.31,329,2025-07-29 16:18:49.258731+00:00,sp500
IPG,25.325,25.52,-0.7641065830721014,5090676.5,1104394.0,130092237.9575,0.6202716078471038,2.4272025351089956,,2025-07-29 16:18:49.258731+00:00,21.694444736372464,2.4272025351089956,100.0,100.0,100.0,0.0,44.28,330,2025-07-29 16:18:49.258731+00:00,sp500
GD,315.85,313.1,0.8783136378153944,892123.95,321147.0,280599745.99349993,5.0418487988151135,1.6029786662051677,,2025-07-29 16:18:49.258731+00:00,35.9980247139425,1.6029786662051677,100.0,91.77842036201528,0.0,0.0,43.98,331,2025-07-29 16:18:49.258731+00:00,sp500
BAC,48.095,48.23,-0.2799087704748041,26133182.6,8894033.0,1264323374.1880002,0.608098016413111,1.2569202488902667,,2025-07-29 16:18:49.258731+00:00,34.03348584110073,1.2569202488902667,100.0,100.0,0.0,0.0,43.93,332,2025-07-29 16:18:49.258731+00:00,sp500
NTAP,105.51,106.91,-1.309512674211946,1028980.6,364866.0,110342734.641,1.6801469140855032,1.5667896806877448,,2025-07-29 16:18:49.258731+00:00,35.45897755506761,1.5667896806877448,100.0,92.70224309745906,0.0,0.0,43.85,333,2025-07-29 16:18:49.258731+00:00,sp500
C,94.795,95.55,-0.7901622187336427,11791808.9,3937745.0,1130244883.065,1.5245717599480122,1.5905808658821203,,2025-07-29 16:18:49.258731+00:00,33.393901083318944,1.5905808658821203,100.0,100.0,0.0,0.0,43.76,334,2025-07-29 16:18:49.258731+00:00,sp500
ABT,127.18,126.35,0.6569054214483677,5955913.15,1979169.0,756668986.1417501,2.3389912578970598,1.8410730512000155,,2025-07-29 16:18:49.258731+00:00,33.23032002237977,1.8410730512000155,100.0,100.0,0.0,0.0,43.75,335,2025-07-29 16:18:49.258731+00:00,sp500
PEP,143.635,141.57,1.4586423677332754,6836758.95,2261331.0,973964680.0170001,2.618650388895731,1.8381653719610633,,2025-07-29 16:18:49.258731+00:00,33.07606742519421,1.8381653719610633,100.0,100.0,0.0,0.0,43.69,336,2025-07-29 16:18:49.258731+00:00,sp500
TFC,44.82,45.09,-0.5988023952095878,5702309.8,1866239.0,257259706.627,0.83589737786025,1.8528147575313088,,2025-07-29 16:18:49.258731+00:00,32.72777287547583,1.8528147575313088,100.0,100.0,0.0,0.0,43.55,337,2025-07-29 16:18:49.258731+00:00,sp500
ADI,230.39,230.77,-0.16466611777961773,2287437.5,758971.0,528969921.875,4.1763077495002285,1.8059709187028015,,2025-07-29 16:18:49.258731+00:00,33.17996666575589,1.8059709187028015,100.0,98.00376256993569,0.0,0.0,43.52,338,2025-07-29 16:18:49.258731+00:00,sp500
ES,65.915,65.18,1.1276465173366053,1220280.15,420077.0,80038175.0385,0.9323829901562082,1.421532230761104,,2025-07-29 16:18:49.258731+00:00,34.42463601493477,1.421532230761104,100.0,93.72216562664933,0.0,0.0,43.5,339,2025-07-29 16:18:49.258731+00:00,sp500
FTV,50.665,51.26,-1.1607491221225106,2306884.05,762625.0,117974050.31699999,0.8458145080699476,1.6539196481618061,,2025-07-29 16:18:49.258731+00:00,33.05866196439305,1.6539196481618061,100.0,98.0385267912208,0.0,0.0,43.44,340,2025-07-29 16:18:49.258731+00:00,sp500
CF,93.3325,92.53,0.867286285529012,1373625.0,464890.0,127712784.37499999,1.7162721525237736,1.8459501506036824,,2025-07-29 16:18:49.258731+00:00,33.84402584402584,1.8459501506036824,100.0,94.45585230989983,0.0,0.0,43.44,341,2025-07-29 16:18:49.258731+00:00,sp500
CTSH,75.07,75.42,-0.46406788650226527,2094500.0,691711.0,158386090.0,1.2314465423614096,1.6284667315014674,,2025-07-29 16:18:49.258731+00:00,33.02511339221771,1.6284667315014674,100.0,97.33208849996436,0.0,0.0,43.35,342,2025-07-29 16:18:49.258731+00:00,sp500
IR,86.78,87.83,-1.195491289992027,1759331.25,582891.0,154636420.21875,1.6699111197351517,1.8998931904376266,,2025-07-29 16:18:49.258731+00:00,33.13139580735578,1.8998931904376266,100.0,96.09313491353598,0.0,0.0,43.34,343,2025-07-29 16:18:49.258731+00:00,sp500
PCAR,99.82,100.64,-0.8147853736089103,2589098.3,530739.0,260877544.708,2.211060982806923,2.194383666938193,,2025-07-29 16:18:49.258731+00:00,20.498989937925494,2.194383666938193,100.0,95.41469700174456,100.0,0.0,43.29,344,2025-07-29 16:18:49.258731+00:00,sp500
PEG,88.26,86.94,1.5182884748102226,1625117.75,538339.0,143270380.84,1.3272275725918097,1.505475921723922,,2025-07-29 16:18:49.258731+00:00,33.1261534741098,1.505475921723922,100.0,95.51761083623326,0.0,0.0,43.18,345,2025-07-29 16:18:49.258731+00:00,sp500
WRB,68.48,68.0,0.7058823529411823,1668579.15,547644.0,114606358.91775,1.0774452950484248,1.5686762685425126,,2025-07-29 16:18:49.258731+00:00,32.820978255661416,1.5686762685425126,100.0,95.64165211523296,0.0,0.0,43.08,346,2025-07-29 16:18:49.258731+00:00,sp500
BALL,58.75,58.68,0.11929107021131609,1157201.75,385644.0,67893026.6725,0.9041430502383687,1.5410653660105142,,2025-07-29 16:18:49.258731+00:00,33.325563152665474,1.5410653660105142,100.0,93.10312841633849,0.0,0.0,43.03,347,2025-07-29 16:18:49.258731+00:00,sp500
COO,73.13,72.91,0.30174187354272236,1598955.95,327475.0,116867690.3855,1.4895841956453777,2.03801367580432,,2025-07-29 16:18:49.258731+00:00,20.48055170000149,2.03801367580432,100.0,91.91965795001816,100.0,0.0,42.89,348,2025-07-29 16:18:49.258731+00:00,sp500
SHW,335.655,336.16,-0.1502260828177214,1196299.85,392783.0,401149247.20125,5.074298602056088,1.5132479242693173,,2025-07-29 16:18:49.258731+00:00,32.8331563361811,1.5132479242693173,100.0,93.2358964758614,0.0,0.0,42.84,349,2025-07-29 16:18:49.258731+00:00,sp500
LOW,229.14,229.99,-0.36958128614288566,1710041.35,548154.0,393634418.3565,3.6144474869813625,1.5702017841701907,,2025-07-29 16:18:49.258731+00:00,32.05501434219705,1.5702017841701907,100.0,95.64838966471775,0.0,0.0,42.78,350,2025-07-29 16:18:49.258731+00:00,sp500
PPL,36.195,35.71,1.3581629795575452,4940075.85,1520085.0,177892131.35849997,0.5592743745276465,1.553108510212848,,2025-07-29 16:18:49.258731+00:00,30.77047895934635,1.553108510212848,100.0,100.0,0.0,0.0,42.7,351,2025-07-29 16:18:49.258731+00:00,sp500
LW,59.845,59.22,1.055386693684566,2230847.25,408249.0,131196126.77250001,2.3778944837738765,4.043350593051992,,2025-07-29 16:18:49.258731+00:00,18.30017720845746,4.043350593051992,100.0,93.51543655681176,100.0,0.0,42.68,352,2025-07-29 16:18:49.258731+00:00,sp500
CTVA,72.81,72.4,0.5662983425414317,2331901.05,720675.0,170065543.5765,1.0301244863051529,1.4124838698822881,,2025-07-29 16:18:49.258731+00:00,30.905042047131463,1.4124838698822881,100.0,97.62900098994315,0.0,0.0,42.48,353,2025-07-29 16:18:49.258731+00:00,sp500
ED,102.05,100.98,1.0596157654981115,1224728.65,391432.0,124065012.24499999,1.3816747384274435,1.3639434732748703,,2025-07-29 16:18:49.258731+00:00,31.96071227696029,1.3639434732748703,100.0,93.21095727215072,0.0,0.0,42.45,354,2025-07-29 16:18:49.258731+00:00,sp500
USB,46.135,46.09,0.09763506183552743,8346314.75,2355842.0,385224157.28625,0.7197842610156925,1.5594935781945456,,2025-07-29 16:18:49.258731+00:00,28.226134174966262,1.5594935781945456,100.0,100.0,0.0,0.0,41.68,355,2025-07-29 16:18:49.258731+00:00,sp500
CPRT,46.315,46.08,0.5099826388888877,5312155.8,1465786.0,246430907.562,0.6919995115908064,1.4916997447527622,,2025-07-29 16:18:49.258731+00:00,27.593053652530298,1.4916997447527622,100.0,100.0,0.0,0.0,41.41,356,2025-07-29 16:18:49.258731+00:00,sp500
DG,106.61,105.81,0.7560722048955648,1595065.75,457392.0,169486582.38459998,1.9053694511898658,1.7931741320930668,,2025-07-29 16:18:49.258731+00:00,28.675432345030288,1.7931741320930668,100.0,94.33815856373691,0.0,0.0,41.35,357,2025-07-29 16:18:49.258731+00:00,sp500
LNT,64.44,63.83,0.9556634811217287,1144573.0,335360.0,73584598.17,0.9446415121943095,1.4693443960091919,,2025-07-29 16:18:49.258731+00:00,29.300009697939757,1.4693443960091919,100.0,92.09187593292448,0.0,0.0,41.3,358,2025-07-29 16:18:49.258731+00:00,sp500
CAH,157.65,156.33,0.8443676837459178,1084450.1,317368.0,170443022.217,2.1439074038091306,1.3640690995795195,,2025-07-29 16:18:49.258731+00:00,29.265339179737264,1.3640690995795195,100.0,91.69274172386538,0.0,0.0,41.22,359,2025-07-29 16:18:49.258731+00:00,sp500
DD,74.71,75.06,-0.466293631761269,1592583.3,439512.0,119403932.91749999,1.4912055609882608,1.9889370603377938,,2025-07-29 16:18:49.258731+00:00,27.597426144051617,1.9889370603377938,100.0,94.04952875409064,0.0,0.0,40.94,360,2025-07-29 16:18:49.258731+00:00,sp500
MDT,92.49,91.97,0.5654017614439448,4741168.35,1198396.0,437064604.34475,1.3113981241518524,1.4225721366294435,,2025-07-29 16:18:49.258731+00:00,25.276385724628405,1.4225721366294435,100.0,100.0,0.0,0.0,40.47,361,2025-07-29 16:18:49.258731+00:00,sp500
HRL,28.78,28.55,0.8056042031523658,2290047.9,556060.0,65609872.33499999,0.5177914534199388,1.8073000119369593,,2025-07-29 16:18:49.258731+00:00,24.28158817114699,1.8073000119369593,100.0,95.75204060641127,0.0,0.0,39.74,362,2025-07-29 16:18:49.258731+00:00,sp500
STT,112.72,112.45,0.24010671409514986,1819318.35,447320.0,206656371.3765,2.1897911414673565,1.9278027480124627,,2025-07-29 16:18:49.258731+00:00,24.587230706489603,1.9278027480124627,100.0,94.17698811843906,0.0,0.0,39.73,363,2025-07-29 16:18:49.258731+00:00,sp500
ADSK,304.5,304.47,0.00985318750614928,1289706.35,303948.0,395307893.3385,5.2359800511654635,1.7082574960573762,,2025-07-29 16:18:49.258731+00:00,23.567225205954827,1.7082574960573762,100.0,91.38001198138058,0.0,0.0,38.99,364,2025-07-29 16:18:49.258731+00:00,sp500
CVX,156.365,156.28,0.05438955720502173,9366587.95,1967352.0,1463529367.1875,3.0499109027401725,1.9519429777537105,,2025-07-29 16:18:49.258731+00:00,21.003934522389237,1.9519429777537105,100.0,100.0,0.0,0.0,38.89,365,2025-07-29 16:18:49.258731+00:00,sp500
PNC,193.955,193.97,-0.007733154611530834,1655087.35,350549.0,321765531.7135,2.9620146335368576,1.52359170492097,,2025-07-29 16:18:49.258731+00:00,21.18009058555127,1.52359170492097,100.0,92.4124995241318,0.0,0.0,38.09,366,2025-07-29 16:18:49.258731+00:00,sp500
CFG,49.025,49.33,-0.6182850192580575,3873099.3,696515.0,191834608.329,0.9241762973655859,1.865891979336939,,2025-07-29 16:18:49.258731+00:00,17.98340156163825,1.865891979336939,100.0,97.38218495432463,0.0,0.0,37.4,367,2025-07-29 16:18:49.258731+00:00,sp500
BDX,182.7872,182.94,-0.08352465289165024,2136023.3,397621.0,389567929.45399994,3.3039055263919765,1.8115503489373705,,2025-07-29 16:18:49.258731+00:00,18.615012298789065,1.8115503489373705,100.0,93.32450675732088,0.0,0.0,37.23,368,2025-07-29 16:18:49.258731+00:00,sp500
FITB,42.585,42.53,0.1293204796614148,4720158.05,780819.0,201739555.057,0.7488918001922072,1.7522035568371717,,2025-07-29 16:18:49.258731+00:00,16.542221504637965,1.7522035568371717,100.0,98.20918214770874,0.0,0.0,36.88,369,2025-07-29 16:18:49.258731+00:00,sp500
